date_rep,cases,deaths,country,alpha_2_code,alpha_3_code,population_2018,ecdc_continent,cum_cases,cum_deaths,mortality_rate,fraction_infected,fraction_deaths,infections_growth_rate,deaths_growth_rate,region_1,region_2,continent
2019-12-31,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-01,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-02,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-03,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-04,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-05,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-06,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-07,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-08,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-09,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-10,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-11,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-12,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-13,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-14,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-15,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-16,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-17,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-18,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-19,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-20,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-21,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-22,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-23,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-24,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-25,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-26,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-27,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-28,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-29,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-30,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-01-31,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-01,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-02,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-03,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-04,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-05,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-06,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-07,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-08,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-09,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-10,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-11,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-12,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-13,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-14,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-15,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-16,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-17,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-18,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-19,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-20,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-21,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-22,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-23,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-24,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,0.0,0.0,0.0,,,Southern Asia,,Asia
2020-02-25,1,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,0.0,2.690168987269206e-08,0.0,,,Southern Asia,,Asia
2020-02-26,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-02-27,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-02-28,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-02-29,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-03-01,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-03-02,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-03-03,0,0,Afghanistan,AF,AFG,37172386.0,,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-03-04,0,0,Afghanistan,AF,AFG,37172386.0,,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-03-05,0,0,Afghanistan,AF,AFG,37172386.0,,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-03-06,0,0,Afghanistan,AF,AFG,37172386.0,,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-03-07,0,0,Afghanistan,AF,AFG,37172386.0,,1,0,0.0,2.690168987269206e-08,0.0,0.0,,Southern Asia,,Asia
2020-03-08,3,0,Afghanistan,AF,AFG,37172386.0,Asia,4,0,0.0,1.0760675949076823e-07,0.0,3.0,,Southern Asia,,Asia
2020-03-09,0,0,Afghanistan,AF,AFG,37172386.0,,4,0,0.0,1.0760675949076823e-07,0.0,0.0,,Southern Asia,,Asia
2020-03-10,0,0,Afghanistan,AF,AFG,37172386.0,,4,0,0.0,1.0760675949076823e-07,0.0,0.0,,Southern Asia,,Asia
2020-03-11,3,0,Afghanistan,AF,AFG,37172386.0,Asia,7,0,0.0,1.883118291088444e-07,0.0,0.75,,Southern Asia,,Asia
2020-03-12,0,0,Afghanistan,AF,AFG,37172386.0,,7,0,0.0,1.883118291088444e-07,0.0,0.0,,Southern Asia,,Asia
2020-03-13,0,0,Afghanistan,AF,AFG,37172386.0,,7,0,0.0,1.883118291088444e-07,0.0,0.0,,Southern Asia,,Asia
2020-03-14,0,0,Afghanistan,AF,AFG,37172386.0,,7,0,0.0,1.883118291088444e-07,0.0,0.0,,Southern Asia,,Asia
2020-03-15,3,0,Afghanistan,AF,AFG,37172386.0,Asia,10,0,0.0,2.690168987269206e-07,0.0,0.4285714285714286,,Southern Asia,,Asia
2020-03-16,6,0,Afghanistan,AF,AFG,37172386.0,Asia,16,0,0.0,4.3042703796307294e-07,0.0,0.6000000000000001,,Southern Asia,,Asia
2020-03-17,5,0,Afghanistan,AF,AFG,37172386.0,Asia,21,0,0.0,5.649354873265332e-07,0.0,0.3125,,Southern Asia,,Asia
2020-03-18,1,0,Afghanistan,AF,AFG,37172386.0,Asia,22,0,0.0,5.918371771992253e-07,0.0,0.04761904761904767,,Southern Asia,,Asia
2020-03-19,0,0,Afghanistan,AF,AFG,37172386.0,Asia,22,0,0.0,5.918371771992253e-07,0.0,0.0,,Southern Asia,,Asia
2020-03-20,0,0,Afghanistan,AF,AFG,37172386.0,Asia,22,0,0.0,5.918371771992253e-07,0.0,0.0,,Southern Asia,,Asia
2020-03-21,2,0,Afghanistan,AF,AFG,37172386.0,Asia,24,0,0.0,6.456405569446094e-07,0.0,0.09090909090909083,,Southern Asia,,Asia
2020-03-22,0,0,Afghanistan,AF,AFG,37172386.0,Asia,24,0,0.0,6.456405569446094e-07,0.0,0.0,,Southern Asia,,Asia
2020-03-23,10,0,Afghanistan,AF,AFG,37172386.0,Asia,34,0,0.0,9.1465745567153e-07,0.0,0.41666666666666674,,Southern Asia,,Asia
2020-03-24,6,1,Afghanistan,AF,AFG,37172386.0,Asia,40,1,0.025,1.0760675949076823e-06,2.690168987269206e-08,0.17647058823529416,,Southern Asia,,Asia
2020-03-25,2,0,Afghanistan,AF,AFG,37172386.0,Asia,42,1,0.023809523809523808,1.1298709746530664e-06,2.690168987269206e-08,0.050000000000000044,0.0,Southern Asia,,Asia
2020-03-26,33,0,Afghanistan,AF,AFG,37172386.0,Asia,75,1,0.013333333333333334,2.0176267404519043e-06,2.690168987269206e-08,0.7857142857142858,0.0,Southern Asia,,Asia
2020-03-27,0,0,Afghanistan,AF,AFG,37172386.0,Asia,75,1,0.013333333333333334,2.0176267404519043e-06,2.690168987269206e-08,0.0,0.0,Southern Asia,,Asia
2020-03-28,16,1,Afghanistan,AF,AFG,37172386.0,Asia,91,2,0.02197802197802198,2.4480537784149773e-06,5.380337974538412e-08,0.21333333333333337,1.0,Southern Asia,,Asia
2020-03-29,15,1,Afghanistan,AF,AFG,37172386.0,Asia,106,3,0.02830188679245283,2.851579126505358e-06,8.070506961807618e-08,0.16483516483516492,0.5,Southern Asia,,Asia
2020-03-30,8,1,Afghanistan,AF,AFG,37172386.0,Asia,114,4,0.03508771929824561,3.0667926454868944e-06,1.0760675949076823e-07,0.07547169811320753,0.33333333333333326,Southern Asia,,Asia
2020-03-31,27,0,Afghanistan,AF,AFG,37172386.0,Asia,141,4,0.028368794326241134,3.79313827204958e-06,1.0760675949076823e-07,0.23684210526315796,0.0,Southern Asia,,Asia
2020-04-01,25,0,Afghanistan,AF,AFG,37172386.0,Asia,166,4,0.024096385542168676,4.465680518866882e-06,1.0760675949076823e-07,0.17730496453900702,0.0,Southern Asia,,Asia
2020-04-02,26,0,Afghanistan,AF,AFG,37172386.0,Asia,192,4,0.020833333333333332,5.165124455556875e-06,1.0760675949076823e-07,0.15662650602409633,0.0,Southern Asia,,Asia
2020-04-03,43,0,Afghanistan,AF,AFG,37172386.0,Asia,235,4,0.01702127659574468,6.321897120082633e-06,1.0760675949076823e-07,0.22395833333333326,0.0,Southern Asia,,Asia
2020-04-04,0,0,Afghanistan,AF,AFG,37172386.0,Asia,235,4,0.01702127659574468,6.321897120082633e-06,1.0760675949076823e-07,0.0,0.0,Southern Asia,,Asia
2020-04-05,35,1,Afghanistan,AF,AFG,37172386.0,Asia,270,5,0.018518518518518517,7.263456265626855e-06,1.345084493634603e-07,0.14893617021276606,0.25,Southern Asia,,Asia
2020-04-06,29,2,Afghanistan,AF,AFG,37172386.0,Asia,299,7,0.023411371237458192,8.043605271934926e-06,1.883118291088444e-07,0.1074074074074074,0.3999999999999999,Southern Asia,,Asia
2020-04-07,38,0,Afghanistan,AF,AFG,37172386.0,Asia,337,7,0.020771513353115726,9.065869487097224e-06,1.883118291088444e-07,0.1270903010033444,0.0,Southern Asia,,Asia
2020-04-08,30,4,Afghanistan,AF,AFG,37172386.0,Asia,367,11,0.02997275204359673,9.872920183277985e-06,2.9591858859961264e-07,0.08902077151335308,0.5714285714285714,Southern Asia,,Asia
2020-04-09,56,3,Afghanistan,AF,AFG,37172386.0,Asia,423,14,0.03309692671394799,1.137941481614874e-05,3.766236582176888e-07,0.15258855585831066,0.2727272727272727,Southern Asia,,Asia
2020-04-10,61,1,Afghanistan,AF,AFG,37172386.0,Asia,484,15,0.030991735537190084,1.3020417898382956e-05,4.035253480903809e-07,0.1442080378250592,0.0714285714285714,Southern Asia,,Asia
2020-04-11,37,0,Afghanistan,AF,AFG,37172386.0,Asia,521,15,0.028790786948176585,1.4015780423672562e-05,4.035253480903809e-07,0.07644628099173545,0.0,Southern Asia,,Asia
2020-04-12,34,3,Afghanistan,AF,AFG,37172386.0,Asia,555,18,0.032432432432432434,1.4930437879344091e-05,4.842304177084571e-07,0.06525911708253362,0.19999999999999996,Southern Asia,,Asia
2020-04-13,52,0,Afghanistan,AF,AFG,37172386.0,Asia,607,18,0.029654036243822075,1.632932575272408e-05,4.842304177084571e-07,0.09369369369369362,0.0,Southern Asia,,Asia
2020-04-14,58,3,Afghanistan,AF,AFG,37172386.0,Asia,665,21,0.031578947368421054,1.7889623765340216e-05,5.649354873265332e-07,0.09555189456342661,0.16666666666666674,Southern Asia,,Asia
2020-04-15,49,2,Afghanistan,AF,AFG,37172386.0,Asia,714,23,0.03221288515406162,1.9207806569102127e-05,6.187388670719173e-07,0.0736842105263158,0.09523809523809534,Southern Asia,,Asia
2020-04-16,70,2,Afghanistan,AF,AFG,37172386.0,Asia,784,25,0.03188775510204082,2.109092486019057e-05,6.725422468173014e-07,0.0980392156862746,0.08695652173913038,Southern Asia,,Asia
2020-04-17,10,4,Afghanistan,AF,AFG,37172386.0,Asia,794,29,0.036523929471032744,2.1359941758917493e-05,7.801490063080696e-07,0.012755102040816313,0.15999999999999992,Southern Asia,,Asia
2020-04-18,51,1,Afghanistan,AF,AFG,37172386.0,Asia,845,30,0.03550295857988166,2.2731927942424787e-05,8.070506961807618e-07,0.06423173803526439,0.034482758620689724,Southern Asia,,Asia
2020-04-19,63,0,Afghanistan,AF,AFG,37172386.0,Asia,908,30,0.03303964757709251,2.442673440440439e-05,8.070506961807618e-07,0.0745562130177515,0.0,Southern Asia,,Asia
2020-04-20,88,3,Afghanistan,AF,AFG,37172386.0,Asia,996,33,0.03313253012048193,2.679408311320129e-05,8.877557657988379e-07,0.09691629955947145,0.10000000000000009,Southern Asia,,Asia
2020-04-21,35,2,Afghanistan,AF,AFG,37172386.0,Asia,1031,35,0.03394762366634336,2.773564225874551e-05,9.41559145544222e-07,0.03514056224899598,0.06060606060606055,Southern Asia,,Asia
2020-04-22,61,1,Afghanistan,AF,AFG,37172386.0,Asia,1092,36,0.03296703296703297,2.9376645340979726e-05,9.684608354169141e-07,0.05916585838991262,0.02857142857142847,Southern Asia,,Asia
2020-04-23,84,4,Afghanistan,AF,AFG,37172386.0,Asia,1176,40,0.034013605442176874,3.163638729028586e-05,1.0760675949076823e-06,0.07692307692307687,0.11111111111111116,Southern Asia,,Asia
2020-04-24,105,2,Afghanistan,AF,AFG,37172386.0,Asia,1281,42,0.03278688524590164,3.446106472691853e-05,1.1298709746530664e-06,0.08928571428571419,0.050000000000000044,Southern Asia,,Asia
2020-04-25,70,1,Afghanistan,AF,AFG,37172386.0,Asia,1351,43,0.03182827535159141,3.634418301800697e-05,1.1567726645257585e-06,0.05464480874316946,0.023809523809523725,Southern Asia,,Asia
2020-04-26,112,4,Afghanistan,AF,AFG,37172386.0,Asia,1463,47,0.03212576896787423,3.935717228374848e-05,1.2643794240165267e-06,0.08290155440414515,0.09302325581395343,Southern Asia,,Asia
2020-04-27,68,10,Afghanistan,AF,AFG,37172386.0,Asia,1531,57,0.037230568256041804,4.1186487195091536e-05,1.5333963227434472e-06,0.04647983595352012,0.2127659574468086,Southern Asia,,Asia
2020-04-28,172,0,Afghanistan,AF,AFG,37172386.0,Asia,1703,57,0.03347034644744568,4.581357785319457e-05,1.5333963227434472e-06,0.11234487263226645,0.0,Southern Asia,,Asia
2020-04-29,124,3,Afghanistan,AF,AFG,37172386.0,Asia,1827,60,0.03284072249589491,4.914938739740839e-05,1.6141013923615235e-06,0.07281268349970649,0.05263157894736836,Southern Asia,,Asia
2020-04-30,122,0,Afghanistan,AF,AFG,37172386.0,Asia,1949,60,0.03078501795792714,5.243139356187682e-05,1.6141013923615235e-06,0.06677613574165298,0.0,Southern Asia,,Asia
2020-05-01,222,4,Afghanistan,AF,AFG,37172386.0,Asia,2171,64,0.02947950253339475,5.8403568713614453e-05,1.7217081518522917e-06,0.11390456644433034,0.06666666666666665,Southern Asia,,Asia
2020-05-02,164,4,Afghanistan,AF,AFG,37172386.0,Asia,2335,68,0.029122055674518203,6.281544585273596e-05,1.82931491134306e-06,0.07554122524182394,0.0625,Southern Asia,,Asia
2020-05-03,134,4,Afghanistan,AF,AFG,37172386.0,Asia,2469,72,0.02916160388821385,6.642027229567669e-05,1.9369216708338282e-06,0.057387580299785856,0.05882352941176472,Southern Asia,,Asia
2020-05-04,235,13,Afghanistan,AF,AFG,37172386.0,Asia,2704,85,0.03143491124260355,7.274216941575932e-05,2.286643639178825e-06,0.09518023491292027,0.18055555555555558,Southern Asia,,Asia
2020-05-05,190,5,Afghanistan,AF,AFG,37172386.0,Asia,2894,90,0.031098825155494125,7.785349049157081e-05,2.421152088542285e-06,0.07026627218934922,0.05882352941176472,Southern Asia,,Asia
2020-05-06,330,5,Afghanistan,AF,AFG,37172386.0,Asia,3224,95,0.02946650124069479,8.673104814955919e-05,2.5556605379057453e-06,0.11402902557014505,0.05555555555555558,Southern Asia,,Asia
2020-05-07,168,9,Afghanistan,AF,AFG,37172386.0,Asia,3392,104,0.030660377358490566,9.125053204817145e-05,2.797775746759974e-06,0.05210918114143914,0.09473684210526323,Southern Asia,,Asia
2020-05-08,171,2,Afghanistan,AF,AFG,37172386.0,Asia,3563,106,0.029750210496772383,9.58507210164018e-05,2.851579126505358e-06,0.0504127358490567,0.019230769230769162,Southern Asia,,Asia
2020-05-09,215,3,Afghanistan,AF,AFG,37172386.0,Asia,3778,109,0.028851244044467973,0.0001016345843390306,2.932284196123434e-06,0.060342408083076116,0.028301886792452935,Southern Asia,,Asia
2019-12-31,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-01,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-02,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-03,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-04,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-05,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-06,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-07,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-08,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-09,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-10,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-11,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-12,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-13,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-14,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-15,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-16,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-17,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-18,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-19,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-20,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-21,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-22,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-23,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-24,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-25,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-26,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-27,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-28,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-29,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-30,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-01-31,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-01,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-02,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-03,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-04,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-05,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-06,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-07,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-08,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-09,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-10,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-11,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-12,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-13,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-14,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-15,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-16,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-17,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-18,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-19,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-20,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-21,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-22,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-23,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-24,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-25,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-26,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
2020-02-27,0,0,Albania,AL,ALB,2866376.0,,0,0,0.0,0.0,0.0,,,Southern Europe,,Europe
